year,quarter,company_id,sector,revenue,profit_margin,profit,stock_price,pe_ratio,debt_to_equity,dividend_yield,market_cap
2019,1,Company_25,Finance,5672317487.31,0.56,3199436585.16,981.09,0.31,1.61,0.03,15835826905.34
2019,2,Company_1,Finance,407066145.31,0.11,43262289.62,65.81,1.52,1.66,0.01,1476956269.34
2019,2,Company_2,Healthcare,610599217.96,0.14,83434415.7,98.71,1.18,1.1,0.02,5185855222.93
2019,2,Company_3,Energy,1058371977.8,0.17,176757354.73,171.1,0.97,1.55,0.03,8745028075.87
2019,2,Company_4,Finance,1017665363.27,0.2,200860630.38,164.52,0.82,0.87,0.03,12968980397.7
2019,2,Company_5,Consumer Goods,1221198435.93,0.23,278114718.99,197.42,0.71,0.88,0.01,12645966900.51
2019,2,Company_6,Technology,1424731508.58,0.26,367729461.77,230.32,0.63,0.52,0.02,6279099530.9
2019,2,Company_7,Manufacturing,1628264581.24,0.29,469704858.73,263.23,0.56,0.69,0.0,3069768868.09
2019,2,Company_8,Technology,1465438123.11,0.32,467232727.9,236.9,0.51,1.31,0.01,4202767057.48
2019,2,Company_9,Finance,2035330726.55,0.35,710737615.19,329.03,0.46,1.06,0.02,30631326526.29
2019,2,Company_10,Energy,2238863799.2,0.38,849794974.68,361.94,0.43,1.5,0.02,26844592505.48
2019,2,Company_11,Consumer Goods,2442396871.85,0.41,1001212988.35,394.84,0.39,1.06,0.02,18233395516.26
2019,2,Company_12,Finance,2645929944.51,0.44,1164991656.2,427.74,0.37,1.43,0.0,8575864623.57
2019,2,Company_13,Manufacturing,2849463017.16,0.47,1341130978.23,460.65,0.34,1.12,0.02,10155658937.04
2019,2,Company_14,Consumer Goods,3052996089.82,0.5,1529630954.43,493.55,0.32,0.82,0.04,24553567011.37
2019,2,Company_15,Healthcare,3256529162.47,0.53,1730491584.81,526.45,0.3,1.47,0.02,29933388604.42
2019,2,Company_16,Technology,3460062235.13,0.56,1943712869.37,559.36,0.29,0.44,0.03,17642461041.0
2019,2,Company_17,Energy,3663595307.78,0.59,2169294808.1,592.26,0.27,,0.03,44680026070.22
2019,2,Company_18,Consumer Goods,3867128380.44,0.62,2407237401.01,625.16,0.26,0.84,0.03,29678146381.73
2019,2,Company_19,Healthcare,4070661453.09,0.65,2657540648.1,658.07,0.25,0.79,0.02,25759218815.91
2019,2,Company_20,Healthcare,4274194525.74,0.68,2920204549.37,690.97,0.24,0.91,0.02,57811602235.91
2019,2,Company_21,Energy,4477727598.4,0.71,3195229104.81,723.87,0.23,1.57,-0.0,23668372934.53
2019,2,Company_22,Utilities,4681260671.05,0.74,3482614314.43,756.78,0.22,1.11,0.03,40026540378.87
2019,2,Company_23,Finance,4884793743.71,0.77,3782360178.23,789.68,0.21,,0.03,70079325287.87
2019,2,Company_24,Technology,5088326816.36,0.8,4094466696.2,822.58,0.2,1.46,0.01,63364490404.38
2019,2,Company_25,Healthcare,5291859889.02,0.84,4418933868.35,855.49,0.19,1.77,0.01,52920137701.6
2019,3,Company_1,Energy,445391459.6,0.07,29139740.04,75.27,2.58,0.41,0.03,6294059280.38
2019,3,Company_2,Technology,668087189.4,0.08,56198070.07,112.9,2.01,0.87,0.01,8245724703.26
2019,3,Company_3,Manufacturing,1158017794.96,0.1,119056652.14,195.7,1.64,1.45,0.03,7413025204.27
2019,3,Company_4,Utilities,1113478649.0,0.12,135291650.16,188.17,1.39,0.63,0.02,10243120115.78
2019,3,Company_5,Healthcare,1336174378.8,0.14,187326900.23,225.8,1.21,0.89,-0.01,13021970700.71
2019,3,Company_6,Consumer Goods,1558870108.6,0.16,247687790.3,263.44,1.06,1.65,0.04,23383455832.64
2019,3,Company_7,Energy,1781565838.41,0.18,316374320.38,301.07,0.95,1.29,0.01,4262701938.73
2019,3,Company_8,Energy,1603409254.56,0.2,314709192.38,270.96,0.86,1.14,0.02,16640236788.59
2019,3,Company_9,Finance,2226957298.01,0.21,478724300.58,376.34,0.79,1.84,0.03,30331884504.87
2019,3,Company_10,Finance,2449653027.81,0.23,572387750.7,413.97,0.72,1.11,0.02,31103908647.35
2019,3,Company_11,Finance,2672348757.61,0.25,674376840.82,451.61,0.67,1.17,0.01,43764823270.29
2019,3,Company_12,Energy,2895044487.41,0.27,784691570.95,489.24,0.62,0.69,0.03,43528758455.67
2019,3,Company_13,Energy,3117740217.21,0.29,903331941.1,526.88,0.58,1.18,0.03,33393463968.68
2019,3,Company_14,Manufacturing,3340435947.01,0.31,1030297951.25,564.51,0.55,0.34,0.02,29770660528.71
2019,3,Company_15,Finance,3563131676.81,0.33,1165589601.42,602.14,0.52,1.66,0.01,33578223023.08
2019,3,Company_16,Consumer Goods,3785827406.61,0.35,1309206891.59,639.78,0.49,1.41,0.02,57730966784.32
2019,3,Company_17,Consumer Goods,4008523136.41,0.36,1461149821.78,677.41,0.46,0.96,0.02,38446907407.23
2019,3,Company_18,Energy,4231218866.21,0.38,1621418391.97,715.05,0.44,1.69,0.02,7434254499.73
2019,3,Company_19,Technology,4453914596.01,0.4,1790012602.18,752.68,0.42,1.17,0.01,64773713847.16
2019,3,Company_20,Manufacturing,4676610325.81,0.42,1966932452.39,790.31,0.4,0.63,0.03,38054823907.48
2019,3,Company_21,Consumer Goods,4899306055.61,0.44,2152177942.62,827.95,0.38,0.44,0.03,76392748743.06
2019,3,Company_22,Consumer Goods,5122001785.42,0.46,2345749072.85,865.58,0.37,,0.02,47208376400.39
2019,3,Company_23,Technology,5344697515.22,0.48,2547645843.1,903.21,0.35,0.89,0.01,88216339053.62
2019,3,Company_24,Technology,5567393245.02,0.5,2757868253.35,940.85,0.34,1.01,0.01,27888484385.83
2019,3,Company_25,Healthcare,5790088974.82,0.51,2976416303.62,978.48,0.33,,0.04,64203158872.1
2019,4,Company_1,Healthcare,266353473.02,0.14,36549952.28,70.05,1.92,1.51,0.03,6764391877.68
2019,4,Company_2,Technology,399530209.54,0.18,70489193.68,105.07,1.49,,0.03,4235320562.82
2019,4,Company_3,Manufacturing,692519029.86,0.22,149332662.17,182.12,1.22,0.38,0.01,6498358240.08
2019,4,Company_4,Healthcare,665883682.56,0.25,169696207.01,175.11,1.03,1.39,0.03,5766715689.47
2019,4,Company_5,Healthcare,799060419.07,0.29,234963978.93,210.14,0.89,1.67,0.02,3037210136.25
2019,4,Company_6,Energy,932237155.59,0.33,310674594.37,245.16,0.79,1.5,0.03,8749209647.5
2019,4,Company_7,Healthcare,1065413892.1,0.37,396828053.31,280.18,0.71,0.5,0.02,19760831679.73
2019,4,Company_8,Consumer Goods,958872502.89,0.41,394739484.61,252.16,0.64,1.0,0.02,6418004304.71
2019,4,Company_9,Consumer Goods,1331767365.12,0.45,600463501.72,350.23,0.58,1.74,-0.01,16589161725.76
2019,4,Company_10,Healthcare,1464944101.64,0.49,717945491.19,385.25,0.54,0.73,0.04,38095265544.22
2019,4,Company_11,Energy,1598120838.15,0.53,845870324.16,420.27,0.5,1.31,0.0,8488827493.01
2019,4,Company_12,Healthcare,1731297574.66,0.57,984238000.65,455.29,0.46,1.08,0.02,12382975017.69
2019,4,Company_13,Consumer Goods,1864474311.17,0.61,1133048520.64,490.32,0.43,0.94,0.03,24361853180.4
2019,4,Company_14,Manufacturing,1997651047.68,0.65,1292301884.14,525.34,0.41,1.95,0.03,27519881187.44
2019,4,Company_15,Consumer Goods,2130827784.2,0.69,1461998091.15,560.36,0.38,1.51,0.01,39552428284.21
2019,4,Company_16,Finance,2264004520.71,0.73,1642137141.66,595.38,0.36,1.27,0.01,52128508127.0
2019,4,Company_17,Consumer Goods,2397181257.22,0.76,1832719035.69,630.41,0.34,0.67,0.02,48269315029.03
2019,4,Company_18,Healthcare,2530357993.73,0.8,2033743773.22,665.43,0.33,1.39,0.02,44122024965.33
2019,4,Company_19,Finance,2663534730.25,0.84,2245211354.26,700.45,0.31,0.51,0.01,48387027765.92
2019,4,Company_20,Manufacturing,2796711466.76,0.88,2467121778.81,735.47,0.3,1.03,0.04,33611514270.58
2019,4,Company_21,Healthcare,2929888203.27,0.92,2699475046.86,770.5,0.29,1.39,0.0,7769354996.81
2019,4,Company_22,Healthcare,3063064939.78,0.96,2942271158.43,805.52,0.27,1.38,0.03,41537068174.52
2019,4,Company_23,Finance,3196241676.3,1.0,3195510113.5,840.54,0.26,1.52,0.03,63326159204.34
2019,4,Company_24,Finance,3329418412.81,1.04,3459191912.08,875.56,0.25,1.75,0.02,67278862498.95
2019,4,Company_25,Healthcare,3462595149.32,1.08,3733316554.17,910.59,0.24,1.11,0.02,19382626432.32
2020,1,Company_1,Consumer Goods,427491804.54,0.09,37317326.92,77.54,2.08,1.14,0.04,5732008670.85
2020,1,Company_2,Consumer Goods,641237706.81,0.11,71969130.49,116.3,1.62,1.1,0.02,4524122524.56
2020,1,Company_3,Finance,1111478691.8,0.14,152467935.71,201.59,1.32,1.04,0.02,9509975166.67
2020,1,Company_4,Finance,1068729511.35,0.16,173259017.85,193.84,1.12,1.58,0.03,15573743768.0
2020,1,Company_5,Healthcare,1282475413.62,0.19,239897101.64,232.61,0.97,1.22,0.01,16644194722.8
2020,1,Company_6,Technology,1496221315.88,0.21,317197278.84,271.38,0.86,0.82,0.01,9848328403.88
2020,1,Company_7,Manufacturing,1709967218.15,0.24,405159549.44,310.14,0.77,0.9,0.02,10179686892.08
2020,1,Company_8,Consumer Goods,1538970496.34,0.26,403027130.76,279.13,0.69,1.38,0.02,3764646629.13
2020,1,Company_9,Finance,2137459022.69,0.29,613070370.87,387.68,0.63,0.8,0.03,28717963858.27
2020,1,Company_10,Finance,2351204924.96,0.31,733018921.69,426.45,0.58,0.07,0.01,8539782552.36
2020,1,Company_11,Healthcare,2564950827.23,0.34,863629565.91,465.22,0.54,0.97,0.04,22321910718.33
2020,1,Company_12,Technology,2778696729.5,0.36,1004902303.55,503.98,0.5,0.76,-0.0,7117637799.31
2020,1,Company_13,Healthcare,2992442631.77,0.39,1156837134.59,542.75,0.47,0.95,0.03,36717687013.71
2020,1,Company_14,Utilities,3206188534.04,0.41,1319434059.04,581.52,0.44,1.19,0.04,26172609833.66
2020,1,Company_15,Manufacturing,3419934436.31,0.44,1492693076.89,620.29,0.42,1.29,0.03,43397901822.4
2020,1,Company_16,Finance,3633680338.58,0.46,1676614188.15,659.06,0.39,1.52,0.01,27426270984.26
2020,1,Company_17,Energy,3847426240.85,0.49,1871197392.81,697.82,0.37,1.23,0.03,34992456939.83
2020,1,Company_18,Finance,4061172143.11,0.51,2076442690.89,736.59,0.35,1.54,0.02,32318517868.82
2020,1,Company_19,Finance,4274918045.38,0.54,2292350082.37,775.36,0.34,1.55,0.02,41260494069.57
2020,1,Company_20,Finance,4488663947.65,0.56,2518919567.25,814.13,0.32,1.97,0.01,76458018041.59
2020,1,Company_21,Finance,4702409849.92,0.59,2756151145.54,852.9,0.31,0.81,0.02,24027683925.51
2020,1,Company_22,Finance,4916155752.19,0.61,3004044817.24,891.66,0.3,1.57,0.01,57135655748.2
2020,1,Company_23,Finance,5129901654.46,0.64,3262600582.34,930.43,0.29,0.88,0.02,82548692657.96
2020,1,Company_24,Healthcare,5343647556.73,0.66,3531818440.85,969.2,0.27,1.65,0.01,88435808936.3
2020,1,Company_25,Healthcare,5557393459.0,0.69,3811698392.77,1007.97,0.26,,0.03,74362921879.3
2020,2,Company_1,Utilities,484821821.81,0.05,25120052.02,85.91,3.42,0.36,0.02,7022666830.92
2020,2,Company_2,Finance,727232732.71,0.07,48445814.61,128.87,2.66,1.35,0.01,12304113368.26
2020,2,Company_3,Healthcare,1260536736.7,0.08,102633355.4,223.38,2.18,1.41,0.02,17762136725.01
2020,2,Company_4,Healthcare,1212054554.52,0.1,116628812.96,214.78,1.84,1.21,0.02,15505235847.03
2020,2,Company_5,Utilities,1454465465.43,0.11,161486048.71,257.74,1.6,1.19,0.01,20921555132.06
2020,2,Company_6,Energy,1696876376.33,0.13,213520442.19,300.7,1.41,0.74,0.0,3372925737.08
2020,2,Company_7,Manufacturing,1939287287.24,0.14,272731993.38,343.66,1.26,1.18,0.03,28995778312.29
2020,2,Company_8,Energy,1745358558.51,0.16,271296561.84,309.29,1.14,0.81,0.0,27490809734.49
2020,2,Company_9,Finance,2424109109.05,0.17,412686568.93,429.57,1.04,1.13,0.01,37538162573.84
2020,2,Company_10,Technology,2666520019.95,0.19,493429593.29,472.53,0.96,1.23,0.01,21203503333.6
2020,2,Company_11,Finance,2908930930.86,0.2,581349775.36,515.48,0.89,1.13,0.04,7948904668.42
2020,2,Company_12,Healthcare,3151341841.76,0.21,676447115.16,558.44,0.83,1.03,0.02,52916041471.04
2020,2,Company_13,Technology,3393752752.67,0.23,778721612.68,601.4,0.77,1.12,0.02,45099407903.19
2020,2,Company_14,Healthcare,3636163663.57,0.24,888173267.92,644.35,0.73,1.39,0.02,18465682727.39
2020,2,Company_15,Technology,3878574574.48,0.26,1004802080.88,687.31,0.68,1.24,0.02,68441318600.88
2020,2,Company_16,Finance,4120985485.38,0.27,1128608051.55,730.27,0.65,1.49,0.01,59082145069.3
2020,2,Company_17,Energy,4363396396.29,0.29,1259591179.95,773.23,0.61,1.0,0.01,72469039062.79
2020,2,Company_18,Consumer Goods,4605807307.19,0.3,1397751466.07,816.18,0.58,1.45,0.04,30919773895.53
2020,2,Company_19,Healthcare,4848218218.1,0.32,1543088909.92,859.14,0.56,,0.01,48438443281.74
2020,2,Company_20,Finance,5090629129.0,0.33,1695603511.48,902.1,0.53,1.52,0.01,76033271519.5
2020,2,Company_21,Healthcare,5333040039.91,0.35,1855295270.76,945.05,0.51,1.28,0.01,42051663613.69
2020,2,Company_22,Healthcare,5575450950.81,0.36,2022164187.76,988.01,0.49,0.08,0.01,24411440895.82
2020,2,Company_23,Finance,5817861861.72,0.38,2196210262.48,1030.97,0.47,1.26,0.0,32151386056.34
2020,2,Company_24,Finance,6060272772.62,0.39,2377433494.93,1073.92,0.45,1.07,0.02,34407480150.5
2020,2,Company_25,Utilities,6302683683.52,0.41,2565833885.09,1116.88,0.44,0.89,0.02,48577999114.53
2020,3,Company_1,Technology,593619821.06,0.05,27824892.18,99.69,3.58,1.65,0.03,2379236547.39
2020,3,Company_2,Healthcare,890429731.59,0.06,53662292.07,149.54,2.79,1.1,0.02,9889457547.89
2020,3,Company_3,Utilities,1543411534.76,0.07,113684559.49,259.2,2.28,1.26,0.03,25440387638.46
2020,3,Company_4,Healthcare,1484049552.66,0.09,129186999.42,249.23,1.93,1.46,0.02,9830194463.35
2020,3,Company_5,Healthcare,1780859463.19,0.1,178874306.9,299.08,1.67,1.1,0.04,21119222584.44
2020,3,Company_6,Healthcare,2077669373.72,0.11,236511583.56,348.93,1.48,1.44,0.02,29080829579.15
2020,3,Company_7,Consumer Goods,2374479284.25,0.13,302098829.42,398.77,1.32,1.87,0.01,8445385129.23
2020,3,Company_8,Healthcare,2137031355.83,0.14,300508835.58,358.89,1.19,0.88,0.03,28912631576.86
2020,3,Company_9,Utilities,2968099105.31,0.15,457123228.73,498.46,1.09,0.58,0.03,44736070109.68
2020,3,Company_10,Consumer Goods,3264909015.85,0.17,546560382.18,548.31,1.0,1.46,0.01,33776021214.97
2020,3,Company_11,Technology,3561718926.38,0.18,643947504.82,598.16,0.93,1.3,0.02,24673791901.31
2020,3,Company_12,Technology,3858528836.91,0.19,749284596.66,648.0,0.86,0.67,0.03,37399441039.52
2020,3,Company_13,Healthcare,4155338747.44,0.21,862571657.7,697.85,0.81,1.38,0.02,11895777485.04
2020,3,Company_14,Consumer Goods,4452148657.97,0.22,983808687.92,747.7,0.76,2.07,0.02,66713865504.93
2020,3,Company_15,Technology,4748958568.5,0.23,1112995687.35,797.54,0.72,0.46,0.02,22042298442.02
2020,3,Company_16,Healthcare,5045768479.04,0.25,1250132655.97,847.39,0.68,1.45,0.04,34793741989.91
2020,3,Company_17,Healthcare,5342578389.57,0.26,1395219593.78,897.24,0.64,,0.01,48094660592.27
2020,3,Company_18,Manufacturing,5639388300.1,0.27,1548256500.79,947.08,0.61,1.45,0.02,17277553014.45
2020,3,Company_19,Technology,5936198210.63,0.29,1709243377.0,996.93,0.58,0.93,0.02,96616405671.29
2020,3,Company_20,Energy,6233008121.16,0.3,1878180222.4,1046.78,0.56,0.71,-0.0,34211468047.8
2020,3,Company_21,Finance,6529818031.69,0.31,2055067037.0,1096.62,0.53,,0.02,94361606886.76
2020,3,Company_22,Healthcare,6826627942.22,0.33,2239903820.79,1146.47,0.51,0.78,0.02,57078881841.21
2020,3,Company_23,Energy,7123437852.76,0.34,2432690573.78,1196.32,0.49,0.95,0.02,33010761921.91
2020,3,Company_24,Utilities,7420247763.29,0.35,2633427295.96,1246.16,0.47,0.92,-0.0,20559743639.46
2020,3,Company_25,Healthcare,7717057673.82,0.37,2842113987.34,1296.01,0.46,1.12,0.01,114252756627.95
2020,4,Company_1,Consumer Goods,416076542.12,0.09,35400132.17,61.68,1.74,1.52,0.01,3002284178.09
2020,4,Company_2,Technology,624114813.17,0.11,68271683.47,92.51,1.36,1.62,0.02,5015963702.62
2020,4,Company_3,Healthcare,1081799009.5,0.13,144634825.71,160.36,1.11,0.8,0.0,4230987135.14
2020,4,Company_4,Consumer Goods,1040191355.29,0.16,164357756.49,154.19,0.94,1.49,0.03,1847463632.11
2020,4,Company_5,Finance,1248229626.35,0.18,227572278.22,185.03,0.81,0.95,0.01,4355181853.18
2020,4,Company_6,Healthcare,1456267897.4,0.21,300901123.42,215.86,0.72,1.28,0.01,18486945438.92
2020,4,Company_7,Consumer Goods,1664306168.46,0.23,384344292.1,246.7,0.64,0.44,0.03,7930359867.04
2020,4,Company_8,Finance,1497875551.61,0.26,382321427.41,222.03,0.58,1.27,0.02,9809820347.08
2020,4,Company_9,Technology,2080382710.58,0.28,581573599.89,308.38,0.53,1.28,0.03,7198673724.73
2020,4,Company_10,Technology,2288420981.63,0.3,695359739.0,339.21,0.49,1.29,0.01,3616670928.61
2020,4,Company_11,Technology,2496459252.69,0.33,819260201.59,370.05,0.45,1.09,0.01,16732088706.23
2020,4,Company_12,Technology,2704497523.75,0.35,953274987.65,400.89,0.42,0.84,0.02,9231170632.65
2020,4,Company_13,Consumer Goods,2912535794.81,0.38,1097404097.19,431.73,0.39,1.5,0.03,43045513396.68
2020,4,Company_14,Consumer Goods,3120574065.86,0.4,1251647530.2,462.56,0.37,0.45,0.01,33514820785.22
2020,4,Company_15,Finance,3328612336.92,0.43,1416005286.7,493.4,0.35,,0.02,23649914163.38
2020,4,Company_16,Finance,3536650607.98,0.45,1590477366.66,524.24,0.33,1.14,0.02,44899908077.27
2020,4,Company_17,Healthcare,3744688879.04,0.47,1775063770.11,555.08,0.31,0.31,0.03,9235415421.86
2020,4,Company_18,Finance,3952727150.09,0.5,1969764497.03,585.91,0.3,1.01,0.03,21272787090.51
2020,4,Company_19,Healthcare,4160765421.15,0.52,2174579547.43,616.75,0.28,1.06,0.03,57511833968.07
2020,4,Company_20,Manufacturing,4368803692.21,0.55,2389508921.3,647.59,0.27,1.76,0.05,19815949468.46
2020,4,Company_21,Healthcare,4576841963.27,0.57,2614552618.65,678.43,0.26,1.23,0.02,45023419817.52
2020,4,Company_22,Energy,4784880234.32,0.6,2849710639.48,709.26,0.25,0.69,0.04,55768241422.66
2020,4,Company_23,Healthcare,4992918505.38,0.62,3094982983.78,740.1,0.24,,0.04,23834176438.68
2020,4,Company_24,Manufacturing,5200956776.44,0.64,3350369651.56,770.94,0.23,1.58,0.03,24285544595.98
2020,4,Company_25,Healthcare,5408995047.5,0.67,3615870642.81,801.78,0.22,0.75,0.02,42257379051.41
2021,1,Company_1,Utilities,394427536.72,0.07,26917273.43,110.09,4.09,1.17,0.02,7980560421.4
2021,1,Company_2,Energy,591641305.08,0.09,51911884.47,165.14,3.18,0.83,0.02,11503701668.93
2021,1,Company_3,Finance,1025511595.48,0.11,109976288.58,286.25,2.6,,0.02,15805720182.61
2021,1,Company_4,Healthcare,986068841.8,0.13,124973055.21,275.24,2.2,1.24,0.02,27372579590.86
2021,1,Company_5,Energy,1183282610.16,0.15,173039614.9,330.28,1.91,1.95,0.03,4910050523.31
2021,1,Company_6,Energy,1380496378.53,0.17,228796824.15,385.33,1.68,1.55,0.02,14519619753.74
2021,1,Company_7,Technology,1577710146.89,0.19,292244682.95,440.38,1.51,1.58,0.03,22125722034.36
2021,1,Company_8,Healthcare,1419939132.2,0.2,290706553.03,396.34,1.36,0.52,0.02,23810359561.21
2021,1,Company_9,Energy,1972137683.61,0.22,442212349.19,550.47,1.24,0.22,0.0,46748972474.76
2021,1,Company_10,Healthcare,2169351451.97,0.24,528732156.64,605.52,1.15,1.33,0.02,25208242819.46
2021,1,Company_11,Consumer Goods,2366565220.33,0.26,622942613.65,660.57,1.06,1.27,0.01,31045484585.93
2021,1,Company_12,Healthcare,2563778988.69,0.28,724843720.2,715.62,0.99,1.41,0.03,28819067142.29
2021,1,Company_13,Healthcare,2760992757.05,0.3,834435476.3,770.66,0.92,0.96,0.04,18920309076.02
2021,1,Company_14,Healthcare,2958206525.41,0.32,951717881.96,825.71,0.87,1.14,0.01,17610516375.42
2021,1,Company_15,Healthcare,3155420293.77,0.34,1076690937.17,880.76,0.82,1.07,0.02,61697915822.84
2021,1,Company_16,Healthcare,3352634062.13,0.36,1209354641.92,935.8,0.77,1.9,0.01,12171424735.2
2021,1,Company_17,Finance,3549847830.49,0.38,1349708996.23,990.85,0.73,1.12,0.02,86768927079.99
2021,1,Company_18,Finance,3747061598.85,0.4,1497754000.09,1045.9,0.7,0.49,0.01,49570454417.51
2021,1,Company_19,Technology,3944275367.22,0.42,1653489653.51,1100.95,0.67,1.46,0.01,53336325710.42
2021,1,Company_20,Energy,4141489135.58,0.44,1816915956.47,1155.99,0.64,1.9,0.02,51272569768.87
2021,1,Company_21,Healthcare,4338702903.94,0.46,1988032908.98,1211.04,0.61,0.71,0.02,25142453003.08
2021,1,Company_22,Healthcare,4535916672.3,0.48,2166840511.05,1266.09,0.58,1.91,0.03,62058803365.56
2021,1,Company_23,Utilities,4733130440.66,0.5,2353338762.66,1321.14,0.56,1.26,0.01,28395973584.57
2021,1,Company_24,Consumer Goods,4930344209.02,0.52,2547527663.83,1376.18,0.54,1.1,0.02,36713944688.17
2021,1,Company_25,Finance,5127557977.38,0.54,2749407214.55,1431.23,0.52,0.45,0.03,116215180159.55
2021,2,Company_1,Consumer Goods,429251254.36,0.09,39441776.73,53.17,1.35,1.6,0.02,5014294000.16
2021,2,Company_2,Technology,643876881.54,0.12,76066283.69,79.76,1.05,1.27,0.04,3880743190.63
2021,2,Company_3,Finance,1116053261.34,0.14,161147830.63,138.24,0.86,1.23,0.02,11335534818.72
2021,2,Company_4,Consumer Goods,1073128135.9,0.17,183122534.81,132.93,0.73,1.18,0.03,11411055716.7
2021,2,Company_5,Manufacturing,1287753763.08,0.2,253554278.97,159.51,0.63,0.21,0.02,10656986549.65
2021,2,Company_6,Utilities,1502379390.26,0.22,335255102.19,186.1,0.56,0.16,0.03,16613397049.21
2021,2,Company_7,Energy,1717005017.45,0.25,428225004.48,212.68,0.5,1.14,0.03,12625121241.83
2021,2,Company_8,Technology,1545304515.7,0.28,425971188.67,191.41,0.45,1.66,0.04,3947293511.75
2021,2,Company_9,Technology,2146256271.81,0.3,647972046.25,265.85,0.41,1.43,0.01,18426636227.69
2021,2,Company_10,Finance,2360881898.99,0.33,774749185.74,292.44,0.38,1.15,0.01,13123795625.56
2021,2,Company_11,Energy,2575507526.17,0.35,912795404.29,319.02,0.35,1.52,0.01,16616505520.71
2021,2,Company_12,Healthcare,2790133153.35,0.38,1062110701.9,345.61,0.33,1.83,0.02,23860847946.97
2021,2,Company_13,Manufacturing,3004758780.53,0.41,1222695078.58,372.19,0.3,1.51,0.03,7562926181.03
2021,2,Company_14,Healthcare,3219384407.71,0.43,1394548534.33,398.78,0.29,0.77,0.01,16993053436.03
2021,2,Company_15,Energy,3434010034.89,0.46,1577671069.14,425.36,0.27,1.66,0.01,40368020502.93
2021,2,Company_16,Healthcare,3648635662.07,0.49,1772062683.01,451.95,0.26,1.0,0.01,14133391704.25
2021,2,Company_17,Energy,3863261289.25,0.51,1977723375.95,478.53,0.24,,0.02,13617038924.03
2021,2,Company_18,Energy,4077886916.43,0.54,2194653147.96,505.12,0.23,0.91,0.01,22687458642.35
2021,2,Company_19,Energy,4292512543.61,0.56,2422851999.03,531.7,0.22,0.62,0.01,19363485007.74
2021,2,Company_20,Healthcare,4507138170.79,0.59,2662319929.17,558.29,0.21,0.65,0.02,36290359570.71
2021,2,Company_21,Manufacturing,4721763797.97,0.62,2913056938.37,584.87,0.2,1.39,0.01,10223361833.71
2021,2,Company_22,Utilities,4936389425.15,0.64,3175063026.64,611.46,0.19,1.36,0.02,54692607676.11
2021,2,Company_23,Technology,5151015052.34,0.67,3448338193.97,638.04,0.19,1.97,0.0,60208259567.49
2021,2,Company_24,Finance,5365640679.52,0.7,3732882440.37,664.63,0.18,1.26,0.03,42195551259.64
2021,2,Company_25,Technology,5580266306.7,0.72,4028695765.83,691.21,0.17,1.2,0.02,39145459206.83
2021,3,Company_1,Healthcare,572678735.11,0.09,49556596.82,80.09,1.62,2.06,0.01,4778626354.12
2021,3,Company_2,Healthcare,859018102.66,0.11,95573436.72,120.13,1.26,1.04,0.02,8206724166.45
2021,3,Company_3,Finance,1488964711.29,0.14,202474095.56,208.22,1.03,0.93,0.0,11819280942.34
2021,3,Company_4,Consumer Goods,1431696837.77,0.16,230084199.51,200.21,0.87,1.03,0.02,12353275212.67
2021,3,Company_5,Healthcare,1718036205.33,0.19,318578122.39,240.26,0.75,1.69,0.02,6806252425.45
2021,3,Company_6,Utilities,2004375572.88,0.21,421231072.94,280.3,0.67,0.81,0.03,5515842594.37
2021,3,Company_7,Finance,2290714940.44,0.23,538043051.15,320.34,0.6,0.74,0.03,8667920948.1
2021,3,Company_8,Finance,2061643446.39,0.26,535211245.62,288.31,0.54,1.92,0.04,10909411143.4
2021,3,Company_9,Finance,2863393675.55,0.28,814144090.56,400.43,0.49,0.34,0.01,25142940663.73
2021,3,Company_10,Manufacturing,3149733043.1,0.31,973433151.75,440.47,0.45,1.12,0.04,41935503201.43
2021,3,Company_11,Healthcare,3436072410.66,0.33,1146881240.61,480.51,0.42,1.25,0.01,43918821013.92
2021,3,Company_12,Utilities,3722411778.21,0.36,1334488357.13,520.56,0.39,1.55,0.03,13407985863.26
2021,3,Company_13,Finance,4008751145.77,0.38,1536254501.31,560.6,0.36,0.57,0.02,40237311457.03
2021,3,Company_14,Manufacturing,4295090513.32,0.41,1752179673.16,600.64,0.34,0.9,0.03,44723939560.84
2021,3,Company_15,Utilities,4581429880.88,0.43,1982263872.66,640.68,0.32,1.66,-0.01,37364931812.79
2021,3,Company_16,Finance,4867769248.43,0.46,2226507099.83,680.73,0.31,0.89,0.01,50999433525.1
2021,3,Company_17,Utilities,5154108615.99,0.48,2484909354.66,720.77,0.29,1.43,0.04,14102368780.48
2021,3,Company_18,Finance,5440447983.54,0.51,2757470637.15,760.81,0.28,1.16,0.02,34396253883.68
2021,3,Company_19,Finance,5726787351.1,0.53,3044190947.3,800.86,0.26,1.09,0.01,10650395659.82
2021,3,Company_20,Finance,6013126718.65,0.56,3345070285.12,840.9,0.25,0.87,0.0,10234551052.33
2021,3,Company_21,Technology,6299466086.21,0.58,3660108650.59,880.94,0.24,1.91,0.03,54178393599.21
2021,3,Company_22,Manufacturing,6585805453.76,0.61,3989306043.73,920.98,0.23,,0.02,30669191017.73
2021,3,Company_23,Technology,6872144821.32,0.63,4332662464.53,961.03,0.22,1.49,0.02,35702003784.06
2021,3,Company_24,Energy,7158484188.87,0.66,4690177912.99,1001.07,0.21,0.91,0.03,45831063810.01
